zone,zone_kind,bin_start,horizon,zone_lat,zone_lon,predicted_violations,risk,congestion_index,est_capacity_reduction_pct,economic_cost_inr,vehicle_hours_delay
GRID_12.91_77.55,grid,2024-04-09 21:00:00,8,12.908912275454455,77.54867479573748,5.9536218e-05,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.56,grid,2024-04-09 21:00:00,8,12.910777115882354,77.55888981470588,5.297011e-06,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.59,grid,2024-04-09 21:00:00,8,12.909033619999999,77.59034285999999,4.0140735e-06,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.6,grid,2024-04-09 21:00:00,8,12.913470892207792,77.60414625974026,7.011887e-06,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.61,grid,2024-04-09 21:00:00,8,12.913225786175117,77.60623939124424,0.00032750168,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.62,grid,2024-04-09 21:00:00,8,12.913419659999999,77.6244946,3.2177377e-07,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.63,grid,2024-04-09 21:00:00,8,12.909304294183482,77.63007798692958,0.0033324384,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.64,grid,2024-04-09 21:00:00,8,12.911617668865443,77.6379102259959,0.00071141997,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.65,grid,2024-04-09 21:00:00,8,12.911931490825689,77.6506821880734,2.0277168e-05,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.66,grid,2024-04-09 21:00:00,8,12.9099629,77.6641712,2.0102905e-06,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.67,grid,2024-04-09 21:00:00,8,12.913819388,77.66657518400001,4.212751e-06,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.68,grid,2024-04-09 21:00:00,8,12.912258868073401,77.67937285818984,0.00047621006,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.69,grid,2024-04-09 21:00:00,8,12.909700628235294,77.68756728588235,5.732787e-05,Low,0.0,0.0,0.0,0.0
GRID_12.91_77.7,grid,2024-04-09 21:00:00,8,12.906778402536801,77.69693050813986,5.183124e-05,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.47,grid,2024-04-09 21:00:00,8,12.9234668,77.4728372,3.2837468e-07,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.48,grid,2024-04-09 21:00:00,8,12.917588814285713,77.48252651428571,4.2925394e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.49,grid,2024-04-09 21:00:00,8,12.922902336363636,77.48772934545455,2.6692435e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.5,grid,2024-04-09 21:00:00,8,12.918121676470589,77.49975779019607,9.6720305e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.51,grid,2024-04-09 21:00:00,8,12.919291077777778,77.51406551111111,9.075029e-07,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.52,grid,2024-04-09 21:00:00,8,12.918550291666667,77.519967225,5.984769e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.53,grid,2024-04-09 21:00:00,8,12.9247254,77.5309136,2.1489004e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.54,grid,2024-04-09 21:00:00,8,12.919249804255818,77.54210911181084,3.7264151e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.55,grid,2024-04-09 21:00:00,8,12.9202312,77.5471374,3.2837468e-07,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.56,grid,2024-04-09 21:00:00,8,12.918403515384616,77.56433958461538,5.7020484e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.57,grid,2024-04-09 21:00:00,8,12.917744450072549,77.57044981876665,2.100514e-05,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.58,grid,2024-04-09 21:00:00,8,12.9216785,77.5847599,2.1489004e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.59,grid,2024-04-09 21:00:00,8,12.921751193333334,77.58583610000001,3.305551e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.6,grid,2024-04-09 21:00:00,8,12.92041855,77.60093495,3.229209e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.61,grid,2024-04-09 21:00:00,8,12.922605736666666,77.60966229333333,3.0630432e-05,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.62,grid,2024-04-09 21:00:00,8,12.916724504,77.623502632,1.731136e-05,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.63,grid,2024-04-09 21:00:00,8,12.92004566369854,77.6312558726217,0.00010888426,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.64,grid,2024-04-09 21:00:00,8,12.917752190789836,77.63916383991257,5.1322204e-05,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.65,grid,2024-04-09 21:00:00,8,12.91994160730897,77.65046660897009,0.00045334708,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.66,grid,2024-04-09 21:00:00,8,12.92166226140624,77.66189590433258,3.2776163e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.67,grid,2024-04-09 21:00:00,8,12.920339341024242,77.66965571662604,0.0017179339,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.68,grid,2024-04-09 21:00:00,8,12.923370205882353,77.67607191764706,5.323837e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.69,grid,2024-04-09 21:00:00,8,12.923178763043477,77.69307462826087,6.1905125e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.7,grid,2024-04-09 21:00:00,8,12.916825486956522,77.69813424782609,9.791446e-06,Low,0.0,0.0,0.0,0.0
GRID_12.92_77.74,grid,2024-04-09 21:00:00,8,12.920789169230769,77.73642416153847,1.8618992e-06,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.48,grid,2024-04-09 21:00:00,8,12.9258225,77.4767094,2.1489004e-06,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.49,grid,2024-04-09 21:00:00,8,12.932971355555557,77.48825807777777,3.5495632e-06,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.5,grid,2024-04-09 21:00:00,8,12.92561035,77.4992290142857,3.721106e-06,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.51,grid,2024-04-09 21:00:00,8,12.932196991771278,77.51270247897801,1.800367e-06,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.52,grid,2024-04-09 21:00:00,8,12.931481857963549,77.5158112656917,1.3758951e-05,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.53,grid,2024-04-09 21:00:00,8,12.9295086,77.5349594,2.1489004e-06,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.54,grid,2024-04-09 21:00:00,8,12.934846881034483,77.5365279362069,3.7886497e-05,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.55,grid,2024-04-09 21:00:00,8,12.930435979999999,77.55363088,4.6609075e-06,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.56,grid,2024-04-09 21:00:00,8,12.931137383333335,77.55956809999999,3.22718e-06,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.57,grid,2024-04-09 21:00:00,8,12.929342117647058,77.56758508235295,1.0429066e-05,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.59,grid,2024-04-09 21:00:00,8,12.930219643283582,77.59222739552239,0.000370222,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.6,grid,2024-04-09 21:00:00,8,12.930940633333334,77.60447223333334,8.809815e-07,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.61,grid,2024-04-09 21:00:00,8,12.929638162987013,77.60734136580086,0.0001583592,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.62,grid,2024-04-09 21:00:00,8,12.928376018505338,77.62040047793595,0.00024467998,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.63,grid,2024-04-09 21:00:00,8,12.930945671653543,77.63211823950131,0.00061345636,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.64,grid,2024-04-09 21:00:00,8,12.925542566666666,77.63728333333334,4.2862807e-06,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.67,grid,2024-04-09 21:00:00,8,12.926395236000001,77.670175332,7.0895494e-06,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.68,grid,2024-04-09 21:00:00,8,12.92730742302336,77.67927728206413,0.0032989616,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.69,grid,2024-04-09 21:00:00,8,12.93286626741966,77.69019528705788,0.010101351,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.7,grid,2024-04-09 21:00:00,8,12.93199635279955,77.69593647237595,2.9225645e-05,Low,0.0,0.0,0.0,0.0
GRID_12.93_77.74,grid,2024-04-09 21:00:00,8,12.9277675,77.73896345,3.54198e-07,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.49,grid,2024-04-09 21:00:00,8,12.938884714666667,77.49299570533333,1.1373061e-05,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.5,grid,2024-04-09 21:00:00,8,12.942814725,77.49538915,2.4588371e-06,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.51,grid,2024-04-09 21:00:00,8,12.935860118181818,77.51281114545453,1.8073205e-06,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.52,grid,2024-04-09 21:00:00,8,12.937497335616438,77.52017331666667,0.0011041214,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.53,grid,2024-04-09 21:00:00,8,12.938722853333333,77.531984556,0.00040586607,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.54,grid,2024-04-09 21:00:00,8,12.9359428,77.53664115813953,2.0248162e-05,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.55,grid,2024-04-09 21:00:00,8,12.94005902,77.55048685714286,6.141175e-05,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.56,grid,2024-04-09 21:00:00,8,12.939965647566185,77.56059371230603,0.00019533913,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.57,grid,2024-04-09 21:00:00,8,12.941649174072719,77.56710402737954,0.00025140808,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.58,grid,2024-04-09 21:00:00,8,12.938952723333333,77.58487523666666,0.0010460288,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.59,grid,2024-04-09 21:00:00,8,12.938547443418498,77.5871244656873,0.0007584178,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.6,grid,2024-04-09 21:00:00,8,12.9395051,77.5973986,3.247772e-07,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.61,grid,2024-04-09 21:00:00,8,12.940250714285714,77.61134672142857,1.5645315e-05,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.62,grid,2024-04-09 21:00:00,8,12.938923547849463,77.61986757284946,0.0006508175,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.63,grid,2024-04-09 21:00:00,8,12.937992745867538,77.62728167837248,3.2158696e-05,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.64,grid,2024-04-09 21:00:00,8,12.9437353,77.63865095,6.698313e-07,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.68,grid,2024-04-09 21:00:00,8,12.943479983333333,77.68154981666666,1.6778274e-06,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.69,grid,2024-04-09 21:00:00,8,12.936275426592282,77.69180060837698,0.0010248366,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.7,grid,2024-04-09 21:00:00,8,12.939745543697065,77.69687606479994,0.014304939,Low,0.1,0.1,0.0,0.0
GRID_12.94_77.71,grid,2024-04-09 21:00:00,8,12.936081300000001,77.70579434999999,4.9078985e-06,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.72,grid,2024-04-09 21:00:00,8,12.93870605,77.7181955375,4.2963234e-06,Low,0.0,0.0,0.0,0.0
GRID_12.94_77.75,grid,2024-04-09 21:00:00,8,12.940802205919958,77.74739034078512,0.00023559543,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.48,grid,2024-04-09 21:00:00,8,12.951536125,77.47970255,3.7646569e-06,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.49,grid,2024-04-09 21:00:00,8,12.947569285714286,77.48842769285714,3.930069e-06,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.5,grid,2024-04-09 21:00:00,8,12.948410844710398,77.49775182757743,9.89627e-06,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.51,grid,2024-04-09 21:00:00,8,12.948161424815897,77.50593487554218,2.674189e-06,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.52,grid,2024-04-09 21:00:00,8,12.950401447580646,77.52206556209678,2.5805688e-05,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.53,grid,2024-04-09 21:00:00,8,12.947976430303031,77.53362878939394,2.5420803e-05,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.54,grid,2024-04-09 21:00:00,8,12.948924743243243,77.53627235135134,1.6033127e-05,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.55,grid,2024-04-09 21:00:00,8,12.9480293,77.55283185714286,6.309233e-06,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.56,grid,2024-04-09 21:00:00,8,12.947954115789473,77.56057449473684,9.654889e-06,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.59,grid,2024-04-09 21:00:00,8,12.94607781030949,77.58765630307454,0.00044447873,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.6,grid,2024-04-09 21:00:00,8,12.950705005882353,77.59802496764706,8.7975735e-05,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.61,grid,2024-04-09 21:00:00,8,12.952781669999998,77.61133577000001,3.4804536e-06,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.62,grid,2024-04-09 21:00:00,8,12.950391864705884,77.6203928372549,2.863537e-05,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.63,grid,2024-04-09 21:00:00,8,12.948009944444443,77.6279286,4.3148134e-06,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.64,grid,2024-04-09 21:00:00,8,12.952770232,77.64053763800001,2.6687434e-05,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.65,grid,2024-04-09 21:00:00,8,12.95255452777265,77.65252573619748,6.8430876e-05,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.68,grid,2024-04-09 21:00:00,8,12.954818066666666,77.68020084999999,2.8950803e-06,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.69,grid,2024-04-09 21:00:00,8,12.950920030555556,77.68925422222223,1.0021961e-05,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.7,grid,2024-04-09 21:00:00,8,12.949891874274797,77.69957600147247,0.0005702239,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.72,grid,2024-04-09 21:00:00,8,12.951507326752585,77.71746926868809,0.0003721257,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.74,grid,2024-04-09 21:00:00,8,12.953994269230769,77.74444046153846,4.731941e-06,Low,0.0,0.0,0.0,0.0
GRID_12.95_77.75,grid,2024-04-09 21:00:00,8,12.94754218,77.74615944,8.988684e-06,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.5,grid,2024-04-09 21:00:00,8,12.961529289999998,77.503215895,4.984108e-06,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.51,grid,2024-04-09 21:00:00,8,12.960962846896553,77.51152006390805,0.00019887561,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.52,grid,2024-04-09 21:00:00,8,12.957394943609996,77.51879339553686,0.0010921961,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.53,grid,2024-04-09 21:00:00,8,12.960900165382622,77.52774607510695,2.1830998e-05,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.54,grid,2024-04-09 21:00:00,8,12.964293660915493,77.54110575140845,0.0003933905,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.55,grid,2024-04-09 21:00:00,8,12.964367150310558,77.5530788757764,0.00050201867,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.56,grid,2024-04-09 21:00:00,8,12.964306001298702,77.55543871363636,1.3362775e-05,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.6,grid,2024-04-09 21:00:00,8,12.964484370000001,77.60435016,2.7231035e-05,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.61,grid,2024-04-09 21:00:00,8,12.961847133333334,77.60902556666666,3.542215e-06,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.62,grid,2024-04-09 21:00:00,8,12.958678079999999,77.61822379,4.5308857e-06,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.64,grid,2024-04-09 21:00:00,8,12.957854684285714,77.64360748714284,2.1216676e-05,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.65,grid,2024-04-09 21:00:00,8,12.9596272721904,77.64778127604174,0.0012397638,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.66,grid,2024-04-09 21:00:00,8,12.959214505632593,77.65791445940911,3.0158715e-05,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.67,grid,2024-04-09 21:00:00,8,12.958685702166065,77.66806378772563,0.000100829,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.68,grid,2024-04-09 21:00:00,8,12.960187445454546,77.68027167272727,4.761773e-06,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.69,grid,2024-04-09 21:00:00,8,12.95581501585198,77.69259211574789,3.3804401e-06,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.7,grid,2024-04-09 21:00:00,8,12.957890746228077,77.70150991942758,0.002986173,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.71,grid,2024-04-09 21:00:00,8,12.957006148837207,77.71167998430232,7.45207e-05,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.72,grid,2024-04-09 21:00:00,8,12.96199766822802,77.71715576768345,0.0009994431,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.73,grid,2024-04-09 21:00:00,8,12.960160175014156,77.73214764999824,0.000116355346,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.74,grid,2024-04-09 21:00:00,8,12.95693324137931,77.74018281379311,1.9052342e-05,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.75,grid,2024-04-09 21:00:00,8,12.959525433333333,77.74684969500001,2.0569496e-05,Low,0.0,0.0,0.0,0.0
GRID_12.96_77.76,grid,2024-04-09 21:00:00,8,12.964772400000001,77.7616485,2.0486323e-06,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.49,grid,2024-04-09 21:00:00,8,12.9699933,77.4918833,2.1489004e-06,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.5,grid,2024-04-09 21:00:00,8,12.969020283333334,77.4992535125,5.8768373e-06,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.51,grid,2024-04-09 21:00:00,8,12.972061330357144,77.508960315625,0.00044687546,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.53,grid,2024-04-09 21:00:00,8,12.97194145,77.52737815,2.4588371e-06,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.54,grid,2024-04-09 21:00:00,8,12.96688442253521,77.54329603943663,9.180808e-06,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.55,grid,2024-04-09 21:00:00,8,12.968153701260505,77.54658635714286,8.860851e-05,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.56,grid,2024-04-09 21:00:00,8,12.969078136880748,77.55921288890592,1.8179908e-05,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.57,grid,2024-04-09 21:00:00,8,12.969471065263157,77.56849376842105,4.1743642e-05,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.58,grid,2024-04-09 21:00:00,8,12.969516043665015,77.57593034244353,0.00063242397,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.6,grid,2024-04-09 21:00:00,8,12.973189979999999,77.601952114,8.899134e-06,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.61,grid,2024-04-09 21:00:00,8,12.972334250489427,77.60968779535388,0.012004521,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.62,grid,2024-04-09 21:00:00,8,12.973081400721911,77.61924401246961,0.005464221,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.63,grid,2024-04-09 21:00:00,8,12.972165256982299,77.62760448142781,0.00066745986,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.64,grid,2024-04-09 21:00:00,8,12.969850851438833,77.6406845895895,0.0018059724,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.65,grid,2024-04-09 21:00:00,8,12.97043379566521,77.64758168566345,0.00064613105,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.66,grid,2024-04-09 21:00:00,8,12.971386472277048,77.65808232698889,0.0076469504,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.67,grid,2024-04-09 21:00:00,8,12.9738068,77.67350815,5.7614106e-06,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.68,grid,2024-04-09 21:00:00,8,12.973391633333334,77.6772479,4.2862807e-06,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.7,grid,2024-04-09 21:00:00,8,12.968620753902266,77.70114612497116,0.0001432912,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.71,grid,2024-04-09 21:00:00,8,12.971546419687106,77.71194441374813,0.0010288109,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.72,grid,2024-04-09 21:00:00,8,12.966027628856624,77.71780480108893,5.862773e-05,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.73,grid,2024-04-09 21:00:00,8,12.97072825,77.73023201666666,1.4360268e-06,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.74,grid,2024-04-09 21:00:00,8,12.968914588888888,77.73697437777778,5.4944894e-06,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.75,grid,2024-04-09 21:00:00,8,12.968337573910526,77.74968541019369,6.6373126e-05,Low,0.0,0.0,0.0,0.0
GRID_12.97_77.76,grid,2024-04-09 21:00:00,8,12.968793564429724,77.75544575173693,2.1489004e-06,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.48,grid,2024-04-09 21:00:00,8,12.9848872,77.4828535,7.5064423e-07,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.49,grid,2024-04-09 21:00:00,8,12.976509299999998,77.48819453333333,5.7790035e-06,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.51,grid,2024-04-09 21:00:00,8,12.978851978378378,77.51103640810811,9.891618e-06,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.52,grid,2024-04-09 21:00:00,8,12.980039327117703,77.51933700320447,2.7721895e-05,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.53,grid,2024-04-09 21:00:00,8,12.982531767311004,77.52925576414667,2.139987e-05,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.54,grid,2024-04-09 21:00:00,8,12.980938809804538,77.536348825219,5.19269e-06,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.56,grid,2024-04-09 21:00:00,8,12.975795432199533,77.55887079442296,0.0016878605,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.57,grid,2024-04-09 21:00:00,8,12.983670052173913,77.56788374347826,9.805267e-06,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.58,grid,2024-04-09 21:00:00,8,12.978809615697676,77.58163294825582,2.6124471e-05,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.6,grid,2024-04-09 21:00:00,8,12.975668472185431,77.60155135761589,1.8529106e-05,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.61,grid,2024-04-09 21:00:00,8,12.982315039961069,77.61142804699666,0.02164471,Low,0.1,0.0,0.0,0.0
GRID_12.98_77.62,grid,2024-04-09 21:00:00,8,12.977170190523722,77.61923123024928,0.0006258839,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.63,grid,2024-04-09 21:00:00,8,12.978876603778344,77.62869914521781,0.0001042919,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.64,grid,2024-04-09 21:00:00,8,12.97901119579896,77.63990778844614,0.0010574808,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.65,grid,2024-04-09 21:00:00,8,12.979847225146198,77.65022597543859,3.6147652e-05,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.66,grid,2024-04-09 21:00:00,8,12.981077484020997,77.65699270314805,4.2610113e-06,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.68,grid,2024-04-09 21:00:00,8,12.983322804,77.67988701600001,3.4671027e-06,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.69,grid,2024-04-09 21:00:00,8,12.979632965093632,77.69449425280706,4.443575e-05,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.7,grid,2024-04-09 21:00:00,8,12.978652590033535,77.6956770725469,0.00057916634,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.71,grid,2024-04-09 21:00:00,8,12.979418091237113,77.71036829329897,0.00037017028,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.72,grid,2024-04-09 21:00:00,8,12.979981587891965,77.72068423311185,4.3884353e-05,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.73,grid,2024-04-09 21:00:00,8,12.980977414285714,77.72829827142857,6.023847e-05,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.75,grid,2024-04-09 21:00:00,8,12.981498013761467,77.75162563486238,1.7205071e-05,Low,0.0,0.0,0.0,0.0
GRID_12.98_77.77,grid,2024-04-09 21:00:00,8,12.9834622125,77.768348675,3.8055296e-06,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.45,grid,2024-04-09 21:00:00,8,12.98863972,77.44879888,3.2177377e-07,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.47,grid,2024-04-09 21:00:00,8,12.988482504761905,77.47298836190477,3.9423026e-06,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.48,grid,2024-04-09 21:00:00,8,12.985924990721106,77.47878629070175,0.00013247643,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.49,grid,2024-04-09 21:00:00,8,12.986475319354838,77.48864053548387,5.851794e-06,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.5,grid,2024-04-09 21:00:00,8,12.989641079281443,77.5018067672808,0.0004693879,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.51,grid,2024-04-09 21:00:00,8,12.989304339560439,77.50771355824176,4.7277437e-05,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.52,grid,2024-04-09 21:00:00,8,12.98722609525669,77.51957937937212,0.00015761475,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.53,grid,2024-04-09 21:00:00,8,12.9858642705736,77.52702822414396,4.315904e-06,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.54,grid,2024-04-09 21:00:00,8,12.988750175,77.54290985,6.007832e-06,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.55,grid,2024-04-09 21:00:00,8,12.9897697,77.5456881,3.2837468e-07,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.56,grid,2024-04-09 21:00:00,8,12.994081200000002,77.5635387,3.247772e-07,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.57,grid,2024-04-09 21:00:00,8,12.990622984248333,77.57262878327347,0.0024008513,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.58,grid,2024-04-09 21:00:00,8,12.991047903225807,77.5759977935484,3.0393803e-05,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.59,grid,2024-04-09 21:00:00,8,12.992556024609375,77.59109175605468,0.00046469312,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.6,grid,2024-04-09 21:00:00,8,12.98940879062338,77.60034623024461,0.011412491,Low,0.0,0.0,0.0,0.0
GRID_12.99_77.61,grid,2024-04-09 21:00:00,8,12.990677105966894,77.60878863097561,0.0014778505,Low,0.0,0.0,0.0,0.0
