zone,rank,feature,feature_value,shap,direction
GRID_13.02_77.68,3,roll_7d_mean,0.0,-0.3919,decreases
GRID_13.02_77.68,4,roll_30d_mean,0.0,-0.1518,decreases
GRID_13.02_77.69,1,zone_hist_mean,0.0031023784901758012,-2.9509,decreases
GRID_13.02_77.69,2,roll_7d_mean,0.0,-0.6227,decreases
GRID_13.02_77.69,3,zone_freq_enc,1.5620932048945588e-05,-0.5899,decreases
GRID_13.02_77.69,4,violation_growth_rate,1.0,-0.2324,decreases
GRID_13.02_77.7,1,zone_hist_mean,0.02998965873836608,-1.3482,decreases
GRID_13.02_77.7,2,roll_7d_mean,0.0,-0.549,decreases
GRID_13.02_77.7,3,violation_growth_rate,0.0,-0.5084,decreases
GRID_13.02_77.7,4,month,4.0,-0.3771,decreases
GRID_13.02_77.71,1,zone_hist_mean,0.04446742502585315,-0.9554,decreases
GRID_13.02_77.71,2,violation_growth_rate,2.967032967032967,0.4109,increases
GRID_13.02_77.71,3,weekofyear,15.0,0.389,increases
GRID_13.02_77.71,4,zone_freq_enc,0.00022390002603488675,-0.2661,decreases
GRID_13.02_77.72,1,zone_hist_mean,0.010341261633919338,-2.0895,decreases
GRID_13.02_77.72,2,roll_7d_mean,0.0,-0.5232,decreases
GRID_13.02_77.72,3,zone_freq_enc,5.206977349648529e-05,-0.4543,decreases
GRID_13.02_77.72,4,violation_growth_rate,1.0,-0.3605,decreases
GRID_13.02_77.76,1,zone_hist_mean,0.02481902792140641,-1.457,decreases
GRID_13.02_77.76,2,violation_growth_rate,3.4285714285714284,0.4668,increases
GRID_13.02_77.76,3,weekofyear,15.0,0.4405,increases
GRID_13.02_77.76,4,zone_freq_enc,0.0001249674563915647,-0.365,decreases
GRID_13.03_77.5,1,zone_hist_mean,0.0062047569803516025,-2.6952,decreases
GRID_13.03_77.5,2,zone_freq_enc,3.1241864097891176e-05,-0.5161,decreases
GRID_13.03_77.5,3,roll_7d_mean,0.0,-0.47,decreases
GRID_13.03_77.5,4,violation_growth_rate,1.0,-0.1724,decreases
GRID_13.03_77.51,1,zone_hist_mean,0.012409513960703205,-1.9891,decreases
GRID_13.03_77.51,2,zone_freq_enc,6.248372819578235e-05,-0.3948,decreases
GRID_13.03_77.51,3,violation_growth_rate,2.142857142857143,0.2145,increases
GRID_13.03_77.51,4,roll_7d_mean,0.03571428571428571,-0.1732,decreases
GRID_13.03_77.52,1,zone_hist_mean,0.03619441571871768,-1.0848,decreases
GRID_13.03_77.52,2,zone_freq_enc,0.00018224420723769852,-0.2651,decreases
GRID_13.03_77.52,3,roll_7d_mean,0.08928571428571429,-0.2126,decreases
GRID_13.03_77.52,4,lag_1bin,0.0,-0.152,decreases
GRID_13.03_77.53,1,zone_hist_mean,0.06928645294725956,-0.688,decreases
GRID_13.03_77.53,2,roll_7d_mean,0.05357142857142857,-0.3098,decreases
GRID_13.03_77.53,3,zone_freq_enc,0.0003488674824264514,-0.184,decreases
GRID_13.03_77.53,4,lag_1bin,0.0,-0.1461,decreases
GRID_13.03_77.54,1,zone_hist_mean,0.8190279214064116,0.8991,increases
GRID_13.03_77.54,2,lag_7d,8.0,0.3749,increases
GRID_13.03_77.54,3,zone_freq_enc,0.004123926060921635,0.2024,increases
GRID_13.03_77.54,4,hour,0.0,0.1777,increases
GRID_13.03_77.55,1,zone_hist_mean,0.017580144777662874,-1.6926,decreases
GRID_13.03_77.55,2,violation_growth_rate,0.0,-0.4878,decreases
GRID_13.03_77.55,3,roll_7d_mean,0.0,-0.4752,decreases
GRID_13.03_77.55,4,month,4.0,-0.3875,decreases
GRID_13.03_77.56,1,roll_7d_mean,0.0,-0.6346,decreases
GRID_13.03_77.56,2,violation_growth_rate,0.06802721088435373,-0.5485,decreases
GRID_13.03_77.56,3,month,4.0,-0.3784,decreases
GRID_13.03_77.56,4,weekofyear,15.0,-0.1793,decreases
GRID_13.03_77.57,1,zone_hist_mean,0.49741468459152016,0.5682,increases
GRID_13.03_77.57,2,lag_1bin,0.0,-0.219,decreases
GRID_13.03_77.57,3,roll_7d_mean,1.0535714285714286,0.2123,increases
GRID_13.03_77.57,4,lag_1d,0.0,-0.1612,decreases
GRID_13.03_77.58,1,roll_7d_mean,1.9464285714285714,0.4669,increases
GRID_13.03_77.58,2,zone_hist_mean,0.34953464322647365,0.2769,increases
GRID_13.03_77.58,3,lag_1bin,0.0,-0.1965,decreases
GRID_13.03_77.58,4,weekofyear,15.0,0.1237,increases
GRID_13.03_77.59,1,zone_hist_mean,0.718717683557394,0.7344,increases
GRID_13.03_77.59,2,lag_1bin,0.0,-0.2053,decreases
GRID_13.03_77.59,3,zone_freq_enc,0.003618849258005728,0.1693,increases
GRID_13.03_77.59,4,lag_1d,0.0,-0.1515,decreases
GRID_13.03_77.61,1,zone_hist_mean,0.0062047569803516025,-2.4516,decreases
GRID_13.03_77.61,2,violation_growth_rate,4.285714285714286,0.755,increases
GRID_13.03_77.61,3,zone_freq_enc,3.1241864097891176e-05,-0.4546,decreases
GRID_13.03_77.61,4,weekofyear,15.0,0.4407,increases
GRID_13.03_77.62,1,violation_growth_rate,3.6474164133738602,0.6513,increases
GRID_13.03_77.62,2,roll_7d_mean,0.0,-0.6346,decreases
GRID_13.03_77.62,3,weekofyear,15.0,0.4111,increases
GRID_13.03_77.62,4,month,4.0,0.2849,increases
GRID_13.03_77.63,1,zone_hist_mean,0.0827300930713547,-0.4677,decreases
GRID_13.03_77.63,2,violation_growth_rate,2.785714285714286,0.38,increases
GRID_13.03_77.63,3,weekofyear,15.0,0.3091,increases
GRID_13.03_77.63,4,hour,0.0,0.2195,increases
GRID_13.03_77.64,1,zone_hist_mean,0.01344364012409514,-1.9841,decreases
GRID_13.03_77.64,2,zone_freq_enc,6.769070554543087e-05,-0.4018,decreases
GRID_13.03_77.64,3,lag_1bin,0.0,-0.128,decreases
GRID_13.03_77.64,4,roll_7d_mean,0.05357142857142857,-0.1279,decreases
GRID_13.03_77.66,1,zone_hist_mean,0.02171664943123061,-1.4337,decreases
GRID_13.03_77.66,2,violation_growth_rate,0.0,-0.4462,decreases
GRID_13.03_77.66,3,zone_freq_enc,0.00010934652434261911,-0.3661,decreases
GRID_13.03_77.66,4,month,4.0,-0.3389,decreases
GRID_13.03_77.72,1,zone_hist_mean,0.04239917269906929,-1.0683,decreases
GRID_13.03_77.72,2,roll_7d_mean,0.0,-0.5404,decreases
GRID_13.03_77.72,3,zone_freq_enc,0.00021348607133558968,-0.2503,decreases
GRID_13.03_77.72,4,lag_1bin,0.0,-0.129,decreases
GRID_13.03_77.73,1,zone_hist_mean,0.028955532574974147,-1.2512,decreases
GRID_13.03_77.73,2,violation_growth_rate,0.0,-0.4138,decreases
GRID_13.03_77.73,3,month,4.0,-0.388,decreases
GRID_13.03_77.73,4,zone_freq_enc,0.00014579536579015882,-0.3157,decreases
GRID_13.03_77.74,1,zone_hist_mean,0.001034126163391934,-3.8398,decreases
GRID_13.03_77.74,2,zone_freq_enc,5.206977349648529e-06,-0.7409,decreases
GRID_13.03_77.74,3,roll_7d_mean,0.0,-0.6255,decreases
GRID_13.03_77.74,4,roll_30d_mean,0.0,0.5486,increases
GRID_13.03_77.75,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_13.03_77.75,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_13.03_77.75,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_13.03_77.75,4,hour,0.0,-0.3483,decreases
GRID_13.04_77.5,1,zone_hist_mean,0.0062047569803516025,-2.5226,decreases
GRID_13.04_77.5,2,zone_freq_enc,3.1241864097891176e-05,-0.4868,decreases
GRID_13.04_77.5,3,roll_7d_mean,0.017857142857142856,-0.2389,decreases
GRID_13.04_77.5,4,violation_growth_rate,1.0,-0.2051,decreases
GRID_13.04_77.51,1,zone_hist_mean,0.09203722854188211,-0.5095,decreases
GRID_13.04_77.51,2,zone_freq_enc,0.00046342098411871906,-0.1961,decreases
GRID_13.04_77.51,3,lag_1bin,0.0,-0.1498,decreases
GRID_13.04_77.51,4,repeat_offender_density,0.0,-0.1084,decreases
GRID_13.04_77.52,1,lag_1bin,0.0,-0.1852,decreases
GRID_13.04_77.52,2,hour,0.0,0.1782,increases
GRID_13.04_77.52,3,zone_heavy_veh_share,0.1814516129032258,0.1665,increases
GRID_13.04_77.52,4,zone_hist_mean,0.2564632885211996,0.1519,increases
GRID_13.04_77.53,1,zone_hist_mean,0.008273009307135471,-2.2613,decreases
GRID_13.04_77.53,2,roll_7d_mean,0.0,-0.462,decreases
GRID_13.04_77.53,3,zone_freq_enc,4.1655818797188234e-05,-0.4534,decreases
GRID_13.04_77.53,4,month,4.0,-0.282,decreases
GRID_13.04_77.54,1,zone_hist_mean,0.02688728024819028,-1.4064,decreases
GRID_13.04_77.54,2,roll_7d_mean,0.0,-0.5332,decreases
GRID_13.04_77.54,3,violation_growth_rate,1.0,-0.3433,decreases
GRID_13.04_77.54,4,zone_freq_enc,0.00013538141109086175,-0.3178,decreases
GRID_13.04_77.55,1,zone_hist_mean,0.01861427094105481,-1.6459,decreases
GRID_13.04_77.55,2,violation_growth_rate,0.0,-0.4848,decreases
GRID_13.04_77.55,3,zone_freq_enc,9.372559229367353e-05,-0.3857,decreases
GRID_13.04_77.55,4,month,4.0,-0.3569,decreases
GRID_13.04_77.56,1,zone_hist_mean,0.012409513960703205,-1.9792,decreases
GRID_13.04_77.56,2,violation_growth_rate,0.0,-0.4518,decreases
GRID_13.04_77.56,3,zone_freq_enc,6.248372819578235e-05,-0.3748,decreases
GRID_13.04_77.56,4,month,4.0,-0.3449,decreases
GRID_13.04_77.57,1,violation_growth_rate,3.0727762803234504,0.316,increases
GRID_13.04_77.57,2,weekofyear,15.0,0.307,increases
GRID_13.04_77.57,3,zone_hist_mean,0.15201654601861428,-0.2648,decreases
GRID_13.04_77.57,4,roll_7d_mean,0.10714285714285714,-0.1744,decreases
GRID_13.04_77.58,1,zone_hist_mean,0.04653567735263702,-0.9107,decreases
GRID_13.04_77.58,2,zone_freq_enc,0.0002343139807341838,-0.2778,decreases
GRID_13.04_77.58,3,roll_7d_mean,0.05357142857142857,-0.1686,decreases
GRID_13.04_77.58,4,weekofyear,15.0,0.1628,increases
GRID_13.04_77.59,1,zone_hist_mean,2.2109617373319543,1.382,increases
GRID_13.04_77.59,2,lag_7d,10.0,0.426,increases
GRID_13.04_77.59,3,zone_freq_enc,0.011132517573548556,0.3407,increases
GRID_13.04_77.59,4,roll_7d_mean,1.3571428571428572,0.2578,increases
GRID_13.04_77.6,1,zone_hist_mean,0.005170630816959669,-2.5445,decreases
GRID_13.04_77.6,2,roll_7d_mean,0.0,-0.5728,decreases
GRID_13.04_77.6,3,zone_freq_enc,2.6034886748242646e-05,-0.5051,decreases
GRID_13.04_77.6,4,hour,0.0,-0.3331,decreases
GRID_13.04_77.61,1,zone_hist_mean,0.02998965873836608,-1.3895,decreases
GRID_13.04_77.61,2,zone_freq_enc,0.00015100234313980736,-0.3122,decreases
GRID_13.04_77.61,3,roll_7d_mean,0.017857142857142856,-0.2522,decreases
GRID_13.04_77.61,4,weekofyear,15.0,0.2051,increases
GRID_13.04_77.62,1,zone_hist_mean,0.10754912099276112,-0.4691,decreases
GRID_13.04_77.62,2,roll_7d_mean,0.05357142857142857,-0.3602,decreases
GRID_13.04_77.62,3,zone_heavy_veh_share,0.38461538461538464,0.1996,increases
GRID_13.04_77.62,4,lag_1bin,0.0,-0.1553,decreases
GRID_13.04_77.63,1,roll_7d_mean,0.0,-0.6576,decreases
GRID_13.04_77.63,2,zone_hist_mean,0.08376421923474664,-0.597,decreases
GRID_13.04_77.63,3,roll_30d_mean,0.0,-0.2893,decreases
GRID_13.04_77.63,4,zone_freq_enc,0.0004217651653215309,-0.1689,decreases
GRID_13.04_77.64,1,zone_hist_mean,0.002068252326783868,-3.2539,decreases
GRID_13.04_77.64,2,roll_7d_mean,0.0,-0.6245,decreases
GRID_13.04_77.64,3,zone_freq_enc,1.0413954699297059e-05,-0.6105,decreases
GRID_13.04_77.64,4,hour,0.0,-0.3636,decreases
GRID_13.04_77.67,1,zone_hist_mean,0.0,-6.7094,decreases
GRID_13.04_77.67,2,zone_freq_enc,0.0,-1.6463,decreases
GRID_13.04_77.67,3,roll_7d_mean,0.0,-0.7703,decreases
GRID_13.04_77.67,4,hour,0.0,-0.3207,decreases
GRID_13.04_77.73,1,zone_hist_mean,0.0031023784901758012,-2.9068,decreases
GRID_13.04_77.73,2,zone_freq_enc,1.5620932048945588e-05,-0.6113,decreases
GRID_13.04_77.73,3,roll_7d_mean,0.0,-0.553,decreases
GRID_13.04_77.73,4,violation_growth_rate,1.0,-0.3078,decreases
GRID_13.04_77.74,1,zone_hist_mean,0.03929679420889348,-1.0672,decreases
GRID_13.04_77.74,2,zone_freq_enc,0.0001978651392866441,-0.2749,decreases
GRID_13.04_77.74,3,roll_7d_mean,0.017857142857142856,-0.2641,decreases
GRID_13.04_77.74,4,weekofyear,15.0,0.1616,increases
GRID_13.04_77.75,1,zone_hist_mean,0.002068252326783868,-3.2539,decreases
GRID_13.04_77.75,2,roll_7d_mean,0.0,-0.6245,decreases
GRID_13.04_77.75,3,zone_freq_enc,1.0413954699297059e-05,-0.6105,decreases
GRID_13.04_77.75,4,hour,0.0,-0.3636,decreases
GRID_13.04_77.76,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_13.04_77.76,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_13.04_77.76,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_13.04_77.76,4,hour,0.0,-0.3483,decreases
GRID_13.05_77.48,1,zone_hist_mean,0.001034126163391934,-5.019,decreases
GRID_13.05_77.48,2,zone_freq_enc,5.206977349648529e-06,-0.9811,decreases
GRID_13.05_77.48,3,roll_30d_mean,0.06666666666666667,-0.7124,decreases
GRID_13.05_77.48,4,hour,0.0,0.1743,increases
GRID_13.05_77.49,1,zone_hist_mean,0.10858324715615306,-0.4673,decreases
GRID_13.05_77.49,2,lag_7d,3.0,0.2612,increases
GRID_13.05_77.49,3,hour,0.0,0.2186,increases
GRID_13.05_77.49,4,roll_7d_mean,0.5,0.1552,increases
GRID_13.05_77.5,1,violation_growth_rate,0.0,-0.4574,decreases
GRID_13.05_77.5,2,month,4.0,-0.3414,decreases
GRID_13.05_77.5,3,weekofyear,15.0,-0.2105,decreases
GRID_13.05_77.5,4,roll_7d_mean,0.14285714285714285,-0.1807,decreases
GRID_13.05_77.51,1,lag_7d,2.0,0.2444,increases
GRID_13.05_77.51,2,lag_1bin,0.0,-0.1721,decreases
GRID_13.05_77.51,3,roll_7d_mean,0.35714285714285715,0.1156,increases
GRID_13.05_77.51,4,month,4.0,-0.0946,decreases
GRID_13.05_77.52,1,zone_hist_mean,0.03619441571871768,-1.122,decreases
GRID_13.05_77.52,2,violation_growth_rate,0.0,-0.4619,decreases
GRID_13.05_77.52,3,month,4.0,-0.3477,decreases
GRID_13.05_77.52,4,zone_freq_enc,0.00018224420723769852,-0.273,decreases
GRID_13.05_77.53,1,roll_7d_mean,0.0,-0.8756,decreases
GRID_13.05_77.53,2,violation_growth_rate,0.0,-0.5418,decreases
GRID_13.05_77.53,3,hour,0.0,-0.3873,decreases
GRID_13.05_77.53,4,month,4.0,-0.3677,decreases
GRID_13.05_77.54,1,zone_hist_mean,0.055842812823164424,-0.747,decreases
GRID_13.05_77.54,2,zone_freq_enc,0.00028117677688102057,-0.2479,decreases
GRID_13.05_77.54,3,roll_7d_mean,0.08928571428571429,-0.2465,decreases
GRID_13.05_77.54,4,violation_growth_rate,1.7647058823529411,0.2009,increases
GRID_13.05_77.55,1,lag_1bin,0.0,-0.1808,decreases
GRID_13.05_77.55,2,weekofyear,15.0,0.1289,increases
GRID_13.05_77.55,3,zone_heavy_veh_share,0.03015075376884422,-0.1147,decreases
GRID_13.05_77.55,4,hour,0.0,-0.1141,decreases
GRID_13.05_77.56,1,zone_hist_mean,0.011375387797311272,-1.9951,decreases
GRID_13.05_77.56,2,violation_growth_rate,0.0,-0.4494,decreases
GRID_13.05_77.56,3,zone_freq_enc,5.727675084613382e-05,-0.4404,decreases
GRID_13.05_77.56,4,month,4.0,-0.3531,decreases
GRID_13.05_77.57,1,violation_growth_rate,0.14527845036319612,-0.3882,decreases
GRID_13.05_77.57,2,month,4.0,-0.3117,decreases
GRID_13.05_77.57,3,lag_7d,3.0,0.281,increases
GRID_13.05_77.57,4,hour,0.0,0.2242,increases
GRID_13.05_77.58,1,zone_hist_mean,0.42295760082730094,0.4681,increases
GRID_13.05_77.58,2,lag_7d,16.0,0.4464,increases
GRID_13.05_77.58,3,roll_7d_mean,3.4285714285714284,0.3708,increases
GRID_13.05_77.58,4,lag_1bin,0.0,-0.1972,decreases
GRID_13.05_77.59,1,zone_hist_mean,0.48190279214064113,0.5801,increases
GRID_13.05_77.59,2,lag_1bin,0.0,-0.219,decreases
GRID_13.05_77.59,3,lag_1d,0.0,-0.1474,decreases
GRID_13.05_77.59,4,zone_freq_enc,0.0024264514449362146,0.138,increases
GRID_13.05_77.6,1,zone_hist_mean,0.005170630816959669,-2.5042,decreases
GRID_13.05_77.6,2,roll_7d_mean,0.0,-0.5718,decreases
GRID_13.05_77.6,3,zone_freq_enc,2.6034886748242646e-05,-0.4958,decreases
GRID_13.05_77.6,4,hour,0.0,-0.3634,decreases
GRID_13.05_77.62,1,zone_hist_mean,0.010341261633919338,-2.0681,decreases
GRID_13.05_77.62,2,zone_freq_enc,5.206977349648529e-05,-0.4328,decreases
GRID_13.05_77.62,3,roll_7d_mean,0.0,-0.4309,decreases
GRID_13.05_77.62,4,month,4.0,-0.1108,decreases
GRID_13.05_77.63,1,zone_hist_mean,0.05377456049638056,-0.8247,decreases
GRID_13.05_77.63,2,violation_growth_rate,0.0,-0.4918,decreases
GRID_13.05_77.63,3,roll_7d_mean,0.75,0.4675,increases
GRID_13.05_77.63,4,month,4.0,-0.3553,decreases
GRID_13.05_77.64,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_13.05_77.64,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_13.05_77.64,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_13.05_77.64,4,hour,0.0,-0.3483,decreases
GRID_13.05_77.65,1,zone_hist_mean,0.01344364012409514,-1.8524,decreases
GRID_13.05_77.65,2,zone_freq_enc,6.769070554543087e-05,-0.3891,decreases
GRID_13.05_77.65,3,hour,0.0,-0.3433,decreases
GRID_13.05_77.65,4,zone_heavy_veh_share,0.0,-0.2434,decreases
GRID_13.05_77.75,1,zone_hist_mean,0.1375387797311272,-0.283,decreases
GRID_13.05_77.75,2,roll_7d_mean,0.14285714285714285,-0.1785,decreases
GRID_13.05_77.75,3,lag_1bin,0.0,-0.1729,decreases
GRID_13.05_77.75,4,lag_1d,0.0,-0.1287,decreases
GRID_13.05_77.76,1,zone_hist_mean,0.05894519131334023,-0.8053,decreases
GRID_13.05_77.76,2,roll_7d_mean,0.05357142857142857,-0.2817,decreases
GRID_13.05_77.76,3,zone_freq_enc,0.0002967977089299662,-0.2606,decreases
GRID_13.05_77.76,4,violation_growth_rate,0.26785714285714285,-0.2464,decreases
GRID_13.06_77.46,1,zone_hist_mean,0.02688728024819028,-1.4906,decreases
GRID_13.06_77.46,2,zone_freq_enc,0.00013538141109086175,-0.3351,decreases
GRID_13.06_77.46,3,lag_1bin,0.0,-0.1429,decreases
GRID_13.06_77.46,4,lag_1d,0.0,-0.1103,decreases
GRID_13.06_77.47,1,zone_hist_mean,0.047569803516028956,-1.0229,decreases
GRID_13.06_77.47,2,zone_freq_enc,0.00023952095808383233,-0.2605,decreases
GRID_13.06_77.47,3,hour,0.0,0.2267,increases
GRID_13.06_77.47,4,lag_1bin,0.0,-0.141,decreases
GRID_13.06_77.48,1,zone_hist_mean,0.002068252326783868,-4.4556,decreases
GRID_13.06_77.48,2,zone_freq_enc,1.0413954699297059e-05,-0.7952,decreases
GRID_13.06_77.48,3,roll_30d_mean,0.0375,-0.7594,decreases
GRID_13.06_77.48,4,zone_heavy_veh_share,0.5,0.2158,increases
GRID_13.06_77.5,1,zone_hist_mean,0.002068252326783868,-4.2017,decreases
GRID_13.06_77.5,2,roll_30d_mean,0.0125,-0.7832,decreases
GRID_13.06_77.5,3,zone_freq_enc,1.0413954699297059e-05,-0.7659,decreases
GRID_13.06_77.5,4,roll_7d_mean,0.05357142857142857,-0.1919,decreases
GRID_13.06_77.51,1,zone_hist_mean,0.05894519131334023,-0.7718,decreases
GRID_13.06_77.51,2,zone_freq_enc,0.0002967977089299662,-0.224,decreases
GRID_13.06_77.51,3,roll_7d_mean,0.10714285714285714,-0.1675,decreases
GRID_13.06_77.51,4,lag_1bin,0.0,-0.1495,decreases
GRID_13.06_77.52,1,zone_hist_mean,0.002068252326783868,-3.2539,decreases
GRID_13.06_77.52,2,roll_7d_mean,0.0,-0.6245,decreases
GRID_13.06_77.52,3,zone_freq_enc,1.0413954699297059e-05,-0.6105,decreases
GRID_13.06_77.52,4,hour,0.0,-0.3636,decreases
GRID_13.06_77.53,1,zone_hist_mean,0.03929679420889348,-1.1185,decreases
GRID_13.06_77.53,2,roll_7d_mean,0.0,-0.5918,decreases
GRID_13.06_77.53,3,zone_freq_enc,0.0001978651392866441,-0.2592,decreases
GRID_13.06_77.53,4,lag_1bin,0.0,-0.1287,decreases
GRID_13.06_77.54,1,zone_hist_mean,0.0,-6.7094,decreases
GRID_13.06_77.54,2,zone_freq_enc,0.0,-1.6463,decreases
GRID_13.06_77.54,3,roll_7d_mean,0.0,-0.7703,decreases
GRID_13.06_77.54,4,hour,0.0,-0.3207,decreases
GRID_13.06_77.55,1,violation_growth_rate,0.17857142857142855,-0.3857,decreases
GRID_13.06_77.55,2,month,4.0,-0.3151,decreases
GRID_13.06_77.55,3,lag_1bin,0.0,-0.1858,decreases
GRID_13.06_77.55,4,zone_hist_mean,0.14891416752843847,-0.1826,decreases
GRID_13.06_77.56,1,zone_hist_mean,0.002068252326783868,-4.2304,decreases
GRID_13.06_77.56,2,roll_30d_mean,0.0375,-0.895,decreases
GRID_13.06_77.56,3,zone_freq_enc,1.0413954699297059e-05,-0.7866,decreases
GRID_13.06_77.56,4,hour,0.0,-0.2958,decreases
GRID_13.06_77.57,1,zone_hist_mean,0.008273009307135471,-2.4526,decreases
GRID_13.06_77.57,2,zone_freq_enc,4.1655818797188234e-05,-0.5117,decreases
GRID_13.06_77.57,3,violation_growth_rate,4.285714285714286,0.4991,increases
GRID_13.06_77.57,4,weekofyear,15.0,0.3833,increases
GRID_13.06_77.58,1,zone_hist_mean,0.12719751809720786,-0.3241,decreases
GRID_13.06_77.58,2,roll_7d_mean,0.05357142857142857,-0.2601,decreases
GRID_13.06_77.58,3,lag_1bin,0.0,-0.1587,decreases
GRID_13.06_77.58,4,hour,0.0,0.1478,increases
GRID_13.06_77.59,1,zone_hist_mean,0.8366080661840745,0.8806,increases
GRID_13.06_77.59,2,violation_growth_rate,0.3843689942344651,-0.2198,decreases
GRID_13.06_77.59,3,lag_1bin,0.0,-0.1935,decreases
GRID_13.06_77.59,4,zone_freq_enc,0.00421244467586566,0.191,increases
GRID_13.06_77.6,1,zone_hist_mean,0.002068252326783868,-3.3704,decreases
GRID_13.06_77.6,2,zone_freq_enc,1.0413954699297059e-05,-0.6437,decreases
GRID_13.06_77.6,3,roll_7d_mean,0.0,-0.6261,decreases
GRID_13.06_77.6,4,violation_growth_rate,1.0,-0.3233,decreases
GRID_13.06_77.63,1,zone_hist_mean,0.010341261633919338,-2.3048,decreases
GRID_13.06_77.63,2,violation_growth_rate,0.0,-0.4414,decreases
GRID_13.06_77.63,3,zone_freq_enc,5.206977349648529e-05,-0.4144,decreases
GRID_13.06_77.63,4,month,4.0,-0.358,decreases
GRID_13.06_77.65,1,zone_hist_mean,0.0703205791106515,-0.7479,decreases
GRID_13.06_77.65,2,lag_1d,11.0,0.5976,increases
GRID_13.06_77.65,3,violation_growth_rate,0.0,-0.5397,decreases
GRID_13.06_77.65,4,roll_7d_mean,1.4464285714285714,0.4547,increases
GRID_13.06_77.74,1,zone_hist_mean,0.0062047569803516025,-2.4371,decreases
GRID_13.06_77.74,2,roll_7d_mean,0.0,-0.563,decreases
GRID_13.06_77.74,3,zone_freq_enc,3.1241864097891176e-05,-0.4557,decreases
GRID_13.06_77.74,4,violation_growth_rate,1.0,-0.3513,decreases
GRID_13.06_77.76,1,zone_hist_mean,0.025853154084798345,-1.3129,decreases
GRID_13.06_77.76,2,roll_7d_mean,0.0,-0.5838,decreases
GRID_13.06_77.76,3,hour,0.0,-0.3082,decreases
GRID_13.06_77.76,4,zone_freq_enc,0.00013017443374121324,-0.3006,decreases
GRID_13.06_77.77,1,zone_hist_mean,0.004136504653567736,-2.6799,decreases
GRID_13.06_77.77,2,roll_7d_mean,0.0,-0.5551,decreases
GRID_13.06_77.77,3,zone_freq_enc,2.0827909398594117e-05,-0.4868,decreases
GRID_13.06_77.77,4,roll_30d_mean,0.0,0.3436,increases
GRID_13.07_77.44,1,zone_hist_mean,0.005170630816959669,-2.5042,decreases
GRID_13.07_77.44,2,roll_7d_mean,0.0,-0.5718,decreases
GRID_13.07_77.44,3,zone_freq_enc,2.6034886748242646e-05,-0.4958,decreases
GRID_13.07_77.44,4,hour,0.0,-0.3634,decreases
GRID_13.07_77.45,1,zone_hist_mean,0.020682523267838676,-1.5498,decreases
GRID_13.07_77.45,2,roll_7d_mean,0.0,-0.5257,decreases
GRID_13.07_77.45,3,zone_freq_enc,0.00010413954699297059,-0.3688,decreases
GRID_13.07_77.45,4,violation_growth_rate,0.8571428571428571,-0.1837,decreases
GRID_13.07_77.5,1,zone_hist_mean,0.012409513960703205,-1.896,decreases
GRID_13.07_77.5,2,violation_growth_rate,0.0,-0.4738,decreases
GRID_13.07_77.5,3,roll_7d_mean,0.0,-0.4664,decreases
GRID_13.07_77.5,4,month,4.0,-0.4019,decreases
GRID_13.07_77.53,1,roll_7d_mean,0.0,-0.6734,decreases
GRID_13.07_77.53,2,zone_hist_mean,0.07652533609100311,-0.611,decreases
GRID_13.07_77.53,3,violation_growth_rate,2.4107142857142856,0.3387,increases
GRID_13.07_77.53,4,weekofyear,15.0,0.3147,increases
GRID_13.07_77.55,1,zone_hist_mean,0.001034126163391934,-3.8283,decreases
GRID_13.07_77.55,2,zone_freq_enc,5.206977349648529e-06,-0.7031,decreases
GRID_13.07_77.55,3,roll_7d_mean,0.0,-0.6471,decreases
GRID_13.07_77.55,4,hour,0.0,-0.3483,decreases
GRID_13.07_77.56,1,zone_hist_mean,0.011375387797311272,-2.0404,decreases
GRID_13.07_77.56,2,roll_7d_mean,0.0,-0.518,decreases
GRID_13.07_77.56,3,zone_freq_enc,5.727675084613382e-05,-0.4372,decreases
GRID_13.07_77.56,4,violation_growth_rate,1.0,-0.3578,decreases
GRID_13.07_77.57,1,zone_hist_mean,0.015511892450879007,-1.6601,decreases
GRID_13.07_77.57,2,roll_7d_mean,0.0,-0.4986,decreases
GRID_13.07_77.57,3,violation_growth_rate,0.0,-0.495,decreases
GRID_13.07_77.57,4,month,4.0,-0.3802,decreases
GRID_13.07_77.58,1,zone_hist_mean,0.03722854188210962,-1.1298,decreases
GRID_13.07_77.58,2,roll_7d_mean,0.0,-0.455,decreases
GRID_13.07_77.58,3,zone_freq_enc,0.00018745118458734705,-0.2741,decreases
GRID_13.07_77.58,4,weekofyear,15.0,0.157,increases
GRID_13.07_77.59,1,zone_hist_mean,3.7104446742502586,1.5152,increases
GRID_13.07_77.59,2,roll_7d_mean,6.553571428571429,0.4234,increases
GRID_13.07_77.59,3,hour,0.0,-0.4208,decreases
